,mean_fit_time,algorithm,leaf_size,neighbors,param_p,weights,mean_test_nmse,rank_test_nmse,mean_test_r2,rank_test_r2
7147,"0,000409",brute,2,16,1,distance,"-10,21771",145,"0,835919",73
7291,"0,000417",brute,3,16,1,distance,"-10,21771",145,"0,835919",73
7435,"0,000417",brute,4,16,1,distance,"-10,21771",145,"0,835919",73
7579,"0,003324",brute,5,16,1,distance,"-10,21771",145,"0,835919",73
7723,"0,000402",brute,6,16,1,distance,"-10,21771",145,"0,835919",73
7867,"0,000404",brute,7,16,1,distance,"-10,21771",145,"0,835919",73
8011,"0,000395",brute,8,16,1,distance,"-10,21771",145,"0,835919",73
8155,"0,000438",brute,9,16,1,distance,"-10,21771",145,"0,835919",73
8299,"0,000406",brute,10,16,1,distance,"-10,21771",145,"0,835919",73
8443,"0,000413",brute,11,16,1,distance,"-10,21771",145,"0,835919",73
8587,"0,000411",brute,12,16,1,distance,"-10,21771",145,"0,835919",73
8731,"0,000419",brute,13,16,1,distance,"-10,21771",145,"0,835919",73
8875,"0,000399",brute,14,16,1,distance,"-10,21771",145,"0,835919",73
9019,"0,000396",brute,15,16,1,distance,"-10,21771",145,"0,835919",73
9163,"0,000399",brute,16,16,1,distance,"-10,21771",145,"0,835919",73
9307,"0,000387",brute,17,16,1,distance,"-10,21771",145,"0,835919",73
9451,"0,001212",brute,18,16,1,distance,"-10,21771",145,"0,835919",73
9595,"0,000415",brute,19,16,1,distance,"-10,21771",145,"0,835919",73
9739,"0,00039",brute,20,16,1,distance,"-10,21771",145,"0,835919",73
9883,"0,000388",brute,21,16,1,distance,"-10,21771",145,"0,835919",73
10027,"0,000413",brute,22,16,1,distance,"-10,21771",145,"0,835919",73
10171,"0,000396",brute,23,16,1,distance,"-10,21771",145,"0,835919",73
10315,"0,000425",brute,24,16,1,distance,"-10,21771",145,"0,835919",73
91,"0,000572",ball_tree,1,16,1,distance,"-10,21771",169,"0,835919",97
235,"0,00056",ball_tree,2,16,1,distance,"-10,21771",169,"0,835919",97
379,"0,000521",ball_tree,3,16,1,distance,"-10,21771",169,"0,835919",97
523,"0,000543",ball_tree,4,16,1,distance,"-10,21771",169,"0,835919",97
667,"0,000526",ball_tree,5,16,1,distance,"-10,21771",169,"0,835919",97
811,"0,000503",ball_tree,6,16,1,distance,"-10,21771",169,"0,835919",97
955,"0,000511",ball_tree,7,16,1,distance,"-10,21771",169,"0,835919",97
1099,"0,000509",ball_tree,8,16,1,distance,"-10,21771",169,"0,835919",97
1243,"0,000501",ball_tree,9,16,1,distance,"-10,21771",169,"0,835919",97
1387,"0,000507",ball_tree,10,16,1,distance,"-10,21771",169,"0,835919",97
1531,"0,00049",ball_tree,11,16,1,distance,"-10,21771",169,"0,835919",97
1675,"0,000504",ball_tree,12,16,1,distance,"-10,21771",169,"0,835919",97
1819,"0,000509",ball_tree,13,16,1,distance,"-10,21771",169,"0,835919",97
1963,"0,00056",ball_tree,14,16,1,distance,"-10,21771",169,"0,835919",97
2107,"0,000498",ball_tree,15,16,1,distance,"-10,21771",169,"0,835919",97
2251,"0,000498",ball_tree,16,16,1,distance,"-10,21771",169,"0,835919",97
2395,"0,000565",ball_tree,17,16,1,distance,"-10,21771",169,"0,835919",97
2539,"0,000528",ball_tree,18,16,1,distance,"-10,21771",169,"0,835919",97
2683,"0,000505",ball_tree,19,16,1,distance,"-10,21771",169,"0,835919",97
2827,"0,000521",ball_tree,20,16,1,distance,"-10,21771",169,"0,835919",97
2971,"0,000488",ball_tree,21,16,1,distance,"-10,21771",169,"0,835919",97
3115,"0,00051",ball_tree,22,16,1,distance,"-10,21771",169,"0,835919",97
3259,"0,000496",ball_tree,23,16,1,distance,"-10,21771",169,"0,835919",97
3403,"0,000492",ball_tree,24,16,1,distance,"-10,21771",169,"0,835919",97
3547,"0,000607",kd_tree,1,16,1,distance,"-10,21771",169,"0,835919",97
3691,"0,000547",kd_tree,2,16,1,distance,"-10,21771",169,"0,835919",97
3835,"0,000534",kd_tree,3,16,1,distance,"-10,21771",169,"0,835919",97
3979,"0,000558",kd_tree,4,16,1,distance,"-10,21771",169,"0,835919",97
4123,"0,000538",kd_tree,5,16,1,distance,"-10,21771",169,"0,835919",97
4267,"0,000519",kd_tree,6,16,1,distance,"-10,21771",169,"0,835919",97
4411,"0,000519",kd_tree,7,16,1,distance,"-10,21771",169,"0,835919",97
4555,"0,000515",kd_tree,8,16,1,distance,"-10,21771",169,"0,835919",97
4699,"0,000514",kd_tree,9,16,1,distance,"-10,21771",169,"0,835919",97
4843,"0,000496",kd_tree,10,16,1,distance,"-10,21771",169,"0,835919",97
4987,"0,000529",kd_tree,11,16,1,distance,"-10,21771",169,"0,835919",97
5131,"0,000501",kd_tree,12,16,1,distance,"-10,21771",169,"0,835919",97
5275,"0,000514",kd_tree,13,16,1,distance,"-10,21771",169,"0,835919",97
5419,"0,000502",kd_tree,14,16,1,distance,"-10,21771",169,"0,835919",97
5563,"0,000513",kd_tree,15,16,1,distance,"-10,21771",169,"0,835919",97
5707,"0,000509",kd_tree,16,16,1,distance,"-10,21771",169,"0,835919",97
5851,"0,000489",kd_tree,17,16,1,distance,"-10,21771",169,"0,835919",97
5995,"0,00049",kd_tree,18,16,1,distance,"-10,21771",169,"0,835919",97
6139,"0,000552",kd_tree,19,16,1,distance,"-10,21771",169,"0,835919",97
6283,"0,000493",kd_tree,20,16,1,distance,"-10,21771",169,"0,835919",97
6427,"0,000494",kd_tree,21,16,1,distance,"-10,21771",169,"0,835919",97
6571,"0,00049",kd_tree,22,16,1,distance,"-10,21771",169,"0,835919",97
6715,"0,00052",kd_tree,23,16,1,distance,"-10,21771",169,"0,835919",97
6859,"0,000504",kd_tree,24,16,1,distance,"-10,21771",169,"0,835919",97
73,"0,000555",ball_tree,1,13,1,distance,"-10,248286",217,"0,834314",145
217,"0,000517",ball_tree,2,13,1,distance,"-10,248286",217,"0,834314",145
361,"0,000542",ball_tree,3,13,1,distance,"-10,248286",217,"0,834314",145
505,"0,000519",ball_tree,4,13,1,distance,"-10,248286",217,"0,834314",145
649,"0,000516",ball_tree,5,13,1,distance,"-10,248286",217,"0,834314",145
793,"0,000523",ball_tree,6,13,1,distance,"-10,248286",217,"0,834314",145
937,"0,000499",ball_tree,7,13,1,distance,"-10,248286",217,"0,834314",145
1081,"0,000529",ball_tree,8,13,1,distance,"-10,248286",217,"0,834314",145
1225,"0,000514",ball_tree,9,13,1,distance,"-10,248286",217,"0,834314",145
1369,"0,000485",ball_tree,10,13,1,distance,"-10,248286",217,"0,834314",145
1513,"0,000536",ball_tree,11,13,1,distance,"-10,248286",217,"0,834314",145
1657,"0,000509",ball_tree,12,13,1,distance,"-10,248286",217,"0,834314",145
1801,"0,000514",ball_tree,13,13,1,distance,"-10,248286",217,"0,834314",145
1945,"0,000482",ball_tree,14,13,1,distance,"-10,248286",217,"0,834314",145
2089,"0,000481",ball_tree,15,13,1,distance,"-10,248286",217,"0,834314",145
2233,"0,000485",ball_tree,16,13,1,distance,"-10,248286",217,"0,834314",145
2377,"0,000526",ball_tree,17,13,1,distance,"-10,248286",217,"0,834314",145
2521,"0,000534",ball_tree,18,13,1,distance,"-10,248286",217,"0,834314",145
2665,"0,000546",ball_tree,19,13,1,distance,"-10,248286",217,"0,834314",145
2809,"0,00049",ball_tree,20,13,1,distance,"-10,248286",217,"0,834314",145
2953,"0,000489",ball_tree,21,13,1,distance,"-10,248286",217,"0,834314",145
3097,"0,000481",ball_tree,22,13,1,distance,"-10,248286",217,"0,834314",145
3241,"0,000514",ball_tree,23,13,1,distance,"-10,248286",217,"0,834314",145
3385,"0,000487",ball_tree,24,13,1,distance,"-10,248286",217,"0,834314",145
3529,"0,000549",kd_tree,1,13,1,distance,"-10,248286",217,"0,834314",145
3673,"0,00055",kd_tree,2,13,1,distance,"-10,248286",217,"0,834314",145
3817,"0,000521",kd_tree,3,13,1,distance,"-10,248286",217,"0,834314",145
3961,"0,000566",kd_tree,4,13,1,distance,"-10,248286",217,"0,834314",145
